Region,Country,City,Year,YearlyAvgTemp
South/Central America & Carribean,Guyana,Georgetown,1996,83.56
South/Central America & Carribean,Guyana,Georgetown,1997,80.7
South/Central America & Carribean,Guyana,Georgetown,1998,81.9
South/Central America & Carribean,Guyana,Georgetown,1999,83.44
South/Central America & Carribean,Guyana,Georgetown,2000,82.64
South/Central America & Carribean,Guyana,Georgetown,2001,83.5
South/Central America & Carribean,Guyana,Georgetown,2002,83.33
South/Central America & Carribean,Guyana,Georgetown,2003,83.01
South/Central America & Carribean,Guyana,Georgetown,2004,84.06
South/Central America & Carribean,Guyana,Georgetown,2005,84.07
South/Central America & Carribean,Guyana,Georgetown,2006,83.23
South/Central America & Carribean,Guyana,Georgetown,2010,84.37
South/Central America & Carribean,Guyana,Georgetown,2011,83.06
North America,United States of America,Goodland,1995,50.17
North America,United States of America,Goodland,1996,49.18
North America,United States of America,Goodland,1997,49.76
North America,United States of America,Goodland,1998,51.8
North America,United States of America,Goodland,1999,51.95
North America,United States of America,Goodland,2000,51.65
North America,United States of America,Goodland,2001,52.14
North America,United States of America,Goodland,2002,51.55
North America,United States of America,Goodland,2003,52.39
North America,United States of America,Goodland,2004,51.79
North America,United States of America,Goodland,2005,52.61
North America,United States of America,Goodland,2006,52.44
North America,United States of America,Goodland,2007,50.87
North America,United States of America,Goodland,2008,50.42
North America,United States of America,Goodland,2009,49.57
North America,United States of America,Goodland,2010,51.34
North America,United States of America,Goodland,2011,50.95
North America,United States of America,Goodland,2012,54.29
North America,United States of America,Goodland,2013,50.63
North America,United States of America,Goodland,2014,50.65
North America,United States of America,Goodland,2015,52.87
North America,United States of America,Goodland,2016,53.03
North America,United States of America,Goodland,2017,52.35
North America,United States of America,Goodland,2018,51.04
North America,United States of America,Goodland,2019,49.83
North America,United States of America,Grand Junction,1995,54.03
North America,United States of America,Grand Junction,1996,53.8
North America,United States of America,Grand Junction,1997,52.11
North America,United States of America,Grand Junction,1998,53.42
North America,United States of America,Grand Junction,1999,53.27
North America,United States of America,Grand Junction,2000,54.62
North America,United States of America,Grand Junction,2001,54.49
North America,United States of America,Grand Junction,2002,53.17
North America,United States of America,Grand Junction,2003,55.28
North America,United States of America,Grand Junction,2004,52.59
North America,United States of America,Grand Junction,2005,53.98
North America,United States of America,Grand Junction,2006,53.35
North America,United States of America,Grand Junction,2007,53.83
North America,United States of America,Grand Junction,2008,51.72
North America,United States of America,Grand Junction,2009,52.28
North America,United States of America,Grand Junction,2010,52.74
North America,United States of America,Grand Junction,2011,52.23
North America,United States of America,Grand Junction,2012,55.4
North America,United States of America,Grand Junction,2013,49.86
North America,United States of America,Grand Junction,2014,52.2
North America,United States of America,Grand Junction,2015,53.27
North America,United States of America,Grand Junction,2016,53.45
North America,United States of America,Grand Junction,2017,55.66
North America,United States of America,Grand Junction,2018,55.17
North America,United States of America,Grand Junction,2019,52.59
North America,United States of America,Grand Rapids,1995,47.73
North America,United States of America,Grand Rapids,1996,46.21
North America,United States of America,Grand Rapids,1997,47.06
North America,United States of America,Grand Rapids,1998,52.07
North America,United States of America,Grand Rapids,1999,49.83
North America,United States of America,Grand Rapids,2000,48.32
North America,United States of America,Grand Rapids,2001,49.71
North America,United States of America,Grand Rapids,2002,48.72
North America,United States of America,Grand Rapids,2003,47.34
North America,United States of America,Grand Rapids,2004,48.6
North America,United States of America,Grand Rapids,2005,49.26
North America,United States of America,Grand Rapids,2006,50.36
North America,United States of America,Grand Rapids,2007,50.57
North America,United States of America,Grand Rapids,2008,48.42
North America,United States of America,Grand Rapids,2009,48.32
North America,United States of America,Grand Rapids,2010,51.24
North America,United States of America,Grand Rapids,2011,50.02
North America,United States of America,Grand Rapids,2012,52.93
North America,United States of America,Grand Rapids,2013,48.88
North America,United States of America,Grand Rapids,2014,46.89
North America,United States of America,Grand Rapids,2015,49.16
North America,United States of America,Grand Rapids,2016,51.33
North America,United States of America,Grand Rapids,2017,50.32
North America,United States of America,Grand Rapids,2018,49.62
North America,United States of America,Grand Rapids,2019,48.58
North America,United States of America,Great Falls,1995,43.75
North America,United States of America,Great Falls,1996,39.83
North America,United States of America,Great Falls,1997,44.77
North America,United States of America,Great Falls,1998,46.21
North America,United States of America,Great Falls,1999,47.1
North America,United States of America,Great Falls,2000,44.81
North America,United States of America,Great Falls,2001,46.98
North America,United States of America,Great Falls,2002,43.2
North America,United States of America,Great Falls,2003,46.59
North America,United States of America,Great Falls,2004,45.43
North America,United States of America,Great Falls,2005,45.32
North America,United States of America,Great Falls,2006,47.51
North America,United States of America,Great Falls,2007,47.33
North America,United States of America,Great Falls,2008,44.36
North America,United States of America,Great Falls,2009,44.08
North America,United States of America,Great Falls,2010,44.57
North America,United States of America,Great Falls,2011,44.79
North America,United States of America,Great Falls,2012,48.08
North America,United States of America,Great Falls,2013,46.19
North America,United States of America,Great Falls,2014,44.55
North America,United States of America,Great Falls,2015,47.46
North America,United States of America,Great Falls,2016,46.9
North America,United States of America,Great Falls,2017,45.5
North America,United States of America,Great Falls,2018,44.32
North America,United States of America,Great Falls,2019,41.96
North America,United States of America,Green Bay,1995,45.64
North America,United States of America,Green Bay,1996,42.13
North America,United States of America,Green Bay,1997,43.88
North America,United States of America,Green Bay,1998,49.26
North America,United States of America,Green Bay,1999,46.76
North America,United States of America,Green Bay,2000,44.89
North America,United States of America,Green Bay,2001,47.0
North America,United States of America,Green Bay,2002,45.86
North America,United States of America,Green Bay,2003,44.51
North America,United States of America,Green Bay,2004,45.49
North America,United States of America,Green Bay,2005,46.7
North America,United States of America,Green Bay,2006,47.85
North America,United States of America,Green Bay,2007,47.31
North America,United States of America,Green Bay,2008,44.53
North America,United States of America,Green Bay,2009,43.96
North America,United States of America,Green Bay,2010,47.19
North America,United States of America,Green Bay,2011,46.04
North America,United States of America,Green Bay,2012,49.74
North America,United States of America,Green Bay,2013,44.37
North America,United States of America,Green Bay,2014,42.41
North America,United States of America,Green Bay,2015,47.14
North America,United States of America,Green Bay,2016,48.15
North America,United States of America,Green Bay,2017,47.17
North America,United States of America,Green Bay,2018,46.11
North America,United States of America,Green Bay,2019,45.18
North America,United States of America,Greensboro,1995,58.23
North America,United States of America,Greensboro,1996,56.52
North America,United States of America,Greensboro,1997,56.95
North America,United States of America,Greensboro,1998,60.39
North America,United States of America,Greensboro,1999,59.23
North America,United States of America,Greensboro,2000,57.73
North America,United States of America,Greensboro,2001,59.04
North America,United States of America,Greensboro,2002,59.23
North America,United States of America,Greensboro,2003,58.16
North America,United States of America,Greensboro,2004,59.22
North America,United States of America,Greensboro,2005,59.43
North America,United States of America,Greensboro,2006,60.26
North America,United States of America,Greensboro,2007,61.3
North America,United States of America,Greensboro,2008,59.34
North America,United States of America,Greensboro,2009,58.9
North America,United States of America,Greensboro,2010,59.46
North America,United States of America,Greensboro,2011,60.33
North America,United States of America,Greensboro,2012,60.63
North America,United States of America,Greensboro,2013,58.06
North America,United States of America,Greensboro,2014,58.1
North America,United States of America,Greensboro,2015,60.51
North America,United States of America,Greensboro,2016,61.13
North America,United States of America,Greensboro,2017,60.69
North America,United States of America,Greensboro,2018,59.74
North America,United States of America,Greensboro,2019,60.84
North America,Mexico,Guadalajara,1995,69.57
North America,Mexico,Guadalajara,1996,68.75
North America,Mexico,Guadalajara,1997,63.22
North America,Mexico,Guadalajara,1998,72.9
North America,Mexico,Guadalajara,1999,68.86
North America,Mexico,Guadalajara,2000,68.44
North America,Mexico,Guadalajara,2001,68.62
North America,Mexico,Guadalajara,2002,67.12
North America,Mexico,Guadalajara,2003,66.87
North America,Mexico,Guadalajara,2004,66.94
North America,Mexico,Guadalajara,2005,70.73
North America,Mexico,Guadalajara,2006,68.72
North America,Mexico,Guadalajara,2007,68.32
North America,Mexico,Guadalajara,2010,68.46
North America,Mexico,Guadalajara,2011,70.12
North America,Mexico,Guadalajara,2012,70.13
North America,Mexico,Guadalajara,2013,70.18
North America,Mexico,Guadalajara,2014,68.88
North America,Mexico,Guadalajara,2015,70.01
North America,Mexico,Guadalajara,2016,68.97
North America,Mexico,Guadalajara,2017,68.93
North America,Mexico,Guadalajara,2018,67.98
North America,Mexico,Guadalajara,2019,70.45
Asia,China,Guangzhou,1995,72.04
Asia,China,Guangzhou,1996,71.86
Asia,China,Guangzhou,1997,72.6
Asia,China,Guangzhou,1998,74.29
Asia,China,Guangzhou,1999,73.71
Asia,China,Guangzhou,2000,72.87
Asia,China,Guangzhou,2001,73.01
Asia,China,Guangzhou,2002,73.43
Asia,China,Guangzhou,2003,73.64
Asia,China,Guangzhou,2004,73.03
Asia,China,Guangzhou,2005,73.11
Asia,China,Guangzhou,2006,73.82
Asia,China,Guangzhou,2007,74.01
Asia,China,Guangzhou,2008,72.88
Asia,China,Guangzhou,2009,74.14
Asia,China,Guangzhou,2010,73.32
Asia,China,Guangzhou,2011,72.96
Asia,China,Guangzhou,2012,73.07
Asia,China,Guangzhou,2013,73.32
Asia,China,Guangzhou,2014,73.85
